Emotion,Text
fear,haduhh sarieun kieu ningali jarum suntik pisau bedah 
anger,pageto jelema teh lieur kieu wa gara2 persekutuan corona isuk lamun manehna keneh aya obroleun tsunami2 deui urg gedig weh tuman
sadness,bieu ngawadul jeung adi ngabahas man hanna nu rek lulus smp r k lanjut kamana jeung hayang ka hareupna kumaha ningali r spon man hna kuat teu wasa sabab manehna geus gede deui wa jeung urang can jadi conto anu bener 
sadness,innalillahi wainna ilaihi roojiuun deudeuh teuing jang
anger,aya jelema teu di rp teu di rl sok hayang pupujieun sok hayang mupuas batur nepi ka beak karep naa ari silaing cageur babangus jeung kokod teh bet sarua belegug na 
joy,ti kapungkur abdi resep acara iye like na mana orang sunda
anger,teu ka deuleu mang dadang atuh ah sok pinapsueun keur teu ka bagi teh 
anger,ngajedogggg goblog di imah ni hese dibejaan na ai sia bebel pisan batur ge sarua anying hayang ulin mah da urang ge sarua hayang ulin mung gelo mereun nu ulin sakitu geus dipapatahan ku kolot ku medis ku pamarentah eta hulu atawa coet ni teuas kitu bagong
sadness,meni pikawatireun sing jang zohri nu penting merah putih selalu dihati
sadness,aing mh ges biasa dipohokeun ojol datang weh aya peting kbar nateh duh gusti ni nalangsa kie jelama ku aing perjuangken teh meni ngarti
fear,di bandung asa hariwang nempo alam dunya kiwari geus hujan wae sebagian wilayah nju ka banjiran deuih
joy,kawan kawan semua ngeunah seuri ngeunah dahar sing terus kieu weh 
anger,ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa ka mol sia teu sieun sih kajeun tapi ngarugikeun batur kehed anak aing di gugu eh anak sia kalah diabur
anger,aya dulur aing salah gaul ngabela malaysia mun ku aing kepret ke aing nu di kepret ku indung aing ah degulkeun we ku aing
fear,mun ningal laga sore kamari jeng tadi peuting asa melang keok telak pemain na berenergi tinggi batur mah 
fear,di riung bdg sarieun kemarin udah ada yg corona suganteh bohong
fear,pmks harus ditertibkan meresahkan ini mah tiba2 nusuk jarum dr belakng asa sarieun kieu
anger,aingmah napsu euyyy ka jelema belet salah grup batur geus update dan sharing langkah menghadapi pandemic iyeu angger weh pembahasan teh fans 01 vs fans 02 hayang neunggeul mun deukeut mah sia belegug
fear,sumpah serem ninggal langsung mah
anger,awewena deui belegug teu pd dtang ka dukun botak jg daek d kitu iy jiji jijiiii tablo
joy,bari dina samak ngupingkeun lgu salambar pas heu rt cinggir panas2 goreng pisang nikmat dgn kecapi suling pas
sadness,ningali pm simamah dibbm langsung ngeclak cai panon kieu gusti hampura mah aa sok nurut sok nyieun hate mamah kecewa
joy,gaya eung nu cair mah beda asa sumbringah ktu
anger,anjing lamun sia ges ku di jatinangor aing buburak da
sadness,ti imah euy ai gering di kosan sok sararedih jauh heg duit ni seret ditambah jomblo pang pang namah
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh lieur ngiluan we make heste
sadness,ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang bae ayenamah aya naon allah masih cocoba ka urang sadaya abdi di tanggerang turut perihatin sing sabaar nya
joy,nempo kieu hungkul ge ngeunah seuri membuktikan sebuah kebodohan mereka
anger,kanyut bijil dina tarangna oge paduli bagong nyak wa
sadness,imah sepi yawloh saredih indung dirawat di rumah sakit inget indung ker masa masa sehatna nu sok mapagahan 
sadness,kuat nyurucud cai panon ningali si jalu ngagoak sing janten jalmi soleh jalu
sadness,heeh lah gera balik lah sugan teh aing hungkul nu nalangsa cicing ternyata mane ge saruana di kosan
joy,hatur nuhun gusti nu tos seueur maparin kurnia dina hirup abdi namung hapunten abdi sok ngarasula
sadness,matak sakapeung mh sok kaduhung aing te naha bet biasa nyaho kie mh aing moal ngucapkeun siga biasana asa nyeri hate wh kitu hehe mnding lah mun jelas sababna aing boga salah iemh ojol2 teu puguh
fear,di rumah mau mandi asa takut kieu sendirian y
fear,kitu seteh yang urng mh sien mnh indit jng batur matak loba curiga oge
anger,ka mol di gugu ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa sia sieun sih kajeun tapi ngarugikeun batur kehed anak aing eh anak sia kalah diabur
sadness,tiba tiba kepikiran aponi sedih cirambayan ajaa
joy,yawlaa semoga tidak salah ambil keputusan nonton film ini dari awal geus seuseurian da urang mah komo part eta
fear,muringkak bulu aing dang sia mah ah 
sadness,sok ngajerit hate aingmah ningali berita teh indonesia oh indonesia ancur negaraku
anger,naon aisia goblog gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing diduruk eta heuncet maneh belegug pisan jd jelema teh koplok
fear,naha nya naon maksudna ieu teh ngadon bentrok sarieun indonesia
joy,enbae bieu loba hikmahna mah aslina nuhun gusti nuhun pisan
sadness,deudeuh teuing jang cing ageung milik 
joy,alhamdulillah meuni nikmat th karasana ai udud tos mam th adeuuhh syukuran ya allah
anger,demi na nyieun aral ieu maen goblog setan bagong
anger,piraku salaki aing kudu ngdp spermana tiheula nikah ih ajig ni aral pisan ka eta sungut ni gblg
sadness,asa teu wasa ninggal pa ketu mugia aya dinu lindungan allah sehat walafiat paketu alfatihah
joy,alhamdulillah si om etapi kalahkah seuri pas dibilang pd kangen di twitter
joy,alhamdulillah sib nuhun tos nyieun bungah bobotoh doa terbaik
fear,muringkak di sleman bulu kuduk nempoan foto
joy,allhamdulillah jalmi anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa sabar tina sagala tingkah abi anu awon sarrng bbudakeun
sadness,damuhun attu masing tos diulang ulang deui abdi teh nyurucud cai soca ningal hachiko
sadness,aing ceurik lain nyengceurikan kaleungitan sia tapi ieu cara aing ngaikhlaskeun jelema nu pantes jang hirup aing nuhun goblog 
sadness,mah mamah kudu kuat mamah kudu sembuh pokokna mah mega yakin mamah karunya pan ka mega jeng ka mimiy hayu mamah gugah arurang masih butuh mamah
sadness,sok asa nyereset aslina ngadangu lagu ieu sok cucurucudan
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona bieu
joy,nuhun ieu ngeunah seuri bangsat
fear,nahanya beut sarieun ningali nu di tilang
anger,mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge ku brdk bandung keneh di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu di bandung ge kecewa kieumah anjeng pisan lah
anger,maksud aing te da ikuti prosedurnya aja gitu sabar anjirrrrr ih anying bodat sebel pisan
anger,naon atuh anjng naon geus nyiar pinapsueun wae isuk
fear,balik cimahi sieun teu balik cimahi teu boga duit asw korona
anger,ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa ka mol sia sieun sih kajeun tapi ngarugikeun batur kehed anak aing di gugu eh anak sia kalah diabur
sadness,bingung nu manggih tungtung susah manah nu aya sudana
anger,teunggeul pundukna ku gagang pacul 
joy,nembe sumping persib kengeng asa bungah kieu poe ayeuna nuhun ka bumi
anger,nareangan pinafsueun wae isuk keneh ge aranjing teh
sadness,kangen ka kbgoh mah asa biasa da eweuh reaksi nanaon coba mun kangen ka indung smsn sampe nyurucud cai panon kieu
anger,ayo kang lawan aing geuleuh pisan buzeer laknat abu janda eta jelema asa kebal hukum
sadness,muhun asa saredih nya mugia enggal berlalu pandemi ieu aminnnn
joy,ahhhhhh aing mah euy aya2 dewek rek sare malah ngabarakatak mac iyeu bubaaaar bubaaaaar
fear,komplek perumahan si uwa sarieun kieu 
joy,ngeunah seuri macaan nu parasea beda basa 
sadness,td saya nonton jeung abah saya sedih ningali persib butut jiga kieu 65 tahun beliau bersama persib jd bobotoh teu tega ningalina
fear,seandaina pindah warga negara jiga pindah kontrakan aslina da mending kaluar tidieu sarieun ningali ka ayaan na
sadness,masjid di lembur kolot meuni sedih ningalna sugan bisa di omean daerah cipanas
sadness,di tanggerang ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang bae ayenamah aya naon allah cocoba ka urang sadaya abdi turut perihatin sing sabaar nya
sadness,leres kang orng sunda mah saromeah asa nyeredet kanu manah di sebut jabar garis keras sakelas prof otakna dangkal
anger,tong sok balaga hayang di kepret ku aing buktikeun heula 
fear,di taman lansia punten bade naroskeun saklar lampu sareng taman cibeunying palih mana meuni keeung pararoek
sadness,nyurucud cipanon macana euy bisa nyalahkeun sasaha urang mah
joy,teuing mun ceuk urang mah meunang chat ti kabogoh nu eusina loba emot na sok atoh we alay sih tapi paduli teuing 
sadness,di tukang abi karunya warga nu ka banjiran atos 3 poe berturut turut
anger,goblog awewe teh bisaan ngelakna ih anjing ijid demi allah ges aya bukti oge angger we teu ngaku keneh
sadness,ajig ieu ci panon teu ereun2 ngurucud
sadness,duh karunya meuni sakituna hayang jadi wapres rela ngarusak sagara
joy,reugreug ah ari tos ngalewatan hari salasa teh asa meni reeus iye hate gustiiii
anger,ngarti sia mah jadi preman teh goblog
joy,kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe keneh aing
sadness,hate mh ngajerit tp da teu cukup ku ngajerit hate
anger,si uni ari nyablak inget ka paeh maneh uni yeuh dengekeun ku jejewir tah sa goreng2 pak jokowi eta teh president nu kudu di hormati jiga sia geulis oge percuma ari sungut jiga bukrem mah sia teh dsr eling maneh uyahan pisan jadi jelema teh sia
sadness,sayang anjen ngadangu teu ngajerit hate neng ngarepkeun anjen balik
joy,hatur nuhun teteh ngabales mention ti abdi bingah pisan ih ku abi di doakeun moga teteh succes selalu amiin sami2 amin
sadness,saredih anjir ai puasa teu di barengan jeng teu boga duit mah
anger,dina jantung atuh anying aku teh gak mau marah marah sama yg bandel kumaha sia weh cau maruk korona teh dianggap panyakit biasa wae kumaha mun allah ambek gede terus ngajieun panyakit bisul siah
sadness,sangsara balangsak geus kalakonan kasusah kabungah keur disanghareupan eta sakabeh kudu bisa nyieun sadar sedeng kanyeri kapeurih kudu bisa mawa sabar duanana ubar diri
fear,keueung nya teh angot pami tos aya nu ibadah haji mah naudzubillah himindhalik hiii
anger,kajeun teuing paeh ku urang jawa dari pada d remhkeun mah ingkah pisan aing makh centang ku aing
sadness,kanyaah indung mh laus barudak aya batasna matak mareneh sing balageur nya gs eweuh indung mh karasa ku abdi g teu aya pamuntang jenk tempat pambalikan
anger,aya jelema di rp di rl sok hayang pupujieun sok hayang mupuas batur nepi ka beak karep naa ari silaing cageur babangus jeung kokod teh bet sarua belegug na
joy,kuat nyakakak ieu mh astagfirullah
joy,lain nyerengeh deui pada seuri ngabarakatak komo si mang oleh jeung mang boby mah
fear,ngadenge sora manuk uncuing anjis jol muringkak wayah kieu
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim juara deui aamiin ayeuna
anger,nu sagala di dunia aya nu sagala boga ulah sok balaga inget nu aya ngan sakur sementara nu hiji masa bakal sirna mikir goblog
joy,alhamdulillah bungah kacida persib juara wilujenggggggg
anger,zaman naon sih anying riweuh pisan si bagong sia pengangguran mun nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
anger,lain diserang males we atuh da manehna ge nyerang anies pupuguh s bebel teh
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu di imah ngarti cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
fear,rek nagih hutang meuni sieun kieu wkkwkwkw goblog memang
fear,kunaon nya aingmah jadi sieun ku cucunguk komo nempo jurig mah tapi leuwih sieun nempo cucunguk anu jadi jurig
anger,maneh baperan anying kitu hungkul make dibacotan edgy meren nya
anger,sia deuk di palu ngaduruk bendera tauhid kadieu datang siah loba di dieu cobaan ku sia duruk dihareupeun jelema loba pengungsi anu keur kamusibahan mun sia modar saharita keneh berarti sia jago ditungguan siah ku
fear,ngaderegdeg kanyahoan nyontek pas uas
joy,htr nuhun steacanage a bingah pisan mugi dina wktosna cing lancar cing teu aya halangan cing berkah salamet cing di gampilkin milik rijkina
joy,henteu ah malahan sok atoh da ihh aya bahan kekeakeun
sadness,asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam lain mayoritas di indonesia
joy,allhamdulillah jalmi anu sasarengan sareng abi ageung kasabaran seer ayeuna ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa tina sagala tingkah abi anu awon sarrng bbudakeun
fear,keur usum kieu mah batuk saetik rek di pariksa sieun di sangka corona mit amit ajig
fear,teu plin sarieun abi nonton rusuhna weh disisi
fear,rek masang wifi deui tapi sieun teu kabayar euy
anger,nying apal rencana indung sia ge nyieun beunget sia rencana saling colok goblog kakarek jadi babangus sia ngan hanjakal gagal jd jalma bahan cakcak sia mah kalah jd manusa
anger,kajeun teuing paeh ku urang jawa dari pada d remhkeun mah moal ingkah pisan aing makh centang ku aing 
fear,pemain ari lolobana rongsok mah hariwang ningal materi tim batur malangprang kitu
joy,nembe gugah kulem langsung cikopidud alah meni nikmat siah boy
anger,kolot bedegong ari ngalawan teu sopan ari ditahan emosi kadon ambek kapegung gera paeh atuh lah sia 
anger,sok kehel aing mah emang maraneh bisa maen nya geus atuh maraen milu seleksi ka persib kaditu persib eleh keuheul aing ge tapi ngagogoreng da karasa atuh ai geus dilapangan mah kumaha ngarasa aing ge hesena dilapang kumaha naha meni kaleuleuwihan pisan asana teh
anger,ppriheun awewe mah montong ngaroko atuh aranjing gila nempona jiga ublag
fear,nu tinju mah ngan 2 an naha ari penonton nu paeh 17 org serem
sadness,gusti nyaah teuing sing sarehat sadayana bergantung kana jasana kanggo penanggulangan pasien2 positif 
fear,plin sarieun abi nonton rusuhna weh disisi
joy,nikmat berbuka dengan roti anu 2000 rokok magnum 3 batang air putih dan tea panas manis uhh
joy,mnh lg berbunga bunga yaaa den asa sumbringah hahahaha
anger,sia tah tai bagong seuseuh bengeut sia
fear,meuni soak ningali nu di siksa
joy,kita juara sejarah tersaji hatur nuhun prestasi persib puteri kalian juara pertama di liga puteri pertama gareulis jaragoan we love u di pakansari
sadness,bray jirim anjeun ngarongheap dipasieup imut nu ngaruntagkeun jajantung sajongjongan lelembutan kasirep teuteup nu weleh meungkeut kuring sumerah walakaya jadi tawanan nepi ka ayeuna
joy,jadi aya kabagjaan batin anu karasa setelah seharian berperang menahan rasa haus jeung lapar nuhun gusti nikmat wilujeng buka puasa bobotoh
joy,mani asa ku nikmat kieu gogolehean bari ngupingkeun lagu papatong koneng versi koplo 
sadness,niat hati ingin nulungan kalah dititah nalangan tungtungna nalangsa da teu di bayar bayar hutangna kangeunahan 
anger,mun kapangih blo urg ikut nya hayang neungeul urg the geus lila ey teu neungeul jelema
anger,plis atulah corona geura musnah sia teh anjing goblog aing bimbingan kehed dasar virus goblog ih
joy,alhamdulillah nya teh adik udah gede bisa jadi superot siestem lanceknyah tea alhamdulillah
sadness,tanyakeun ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo rada watir urang mah ka batur
anger,kuat aing neuleu jalema jelema indo aranjing teh lah
sadness,asa nyeredet kanu manah lamun aya nu ngomongkeun cinta teh kunaon
joy,ngupingkeun lagu karedok leunca serasa nuju tuang sareng karedok leunca nikmat kakupingna
joy,bingah ninggal bajaj aya sticker pikiran rakyat jadi hoyong geura uwih ka bandung di jakarta
fear,abi ge kapikiran kieu mun mudik kamari2 teh tapi sieun dijalan na keh kalah kena
anger,pulang atuh teh ai kamu nanaonan cicing kuatka 3 jam sok uih nya teh enke jalmi na urg kadek weh aral kieu aing mah gusti kuatka teu ngahargaan
joy,hatur nuhun gusti hatur nuhun abah jeung umi parantos ngajarkeun abdi raka sareng rai
joy,kang hedi tos lami ninggal d tv meni asa bingah abi ayna ninggal kang hedi d indonesian idol
anger,geuleuh ih anjing eta ucing sumput nyumput ainx gera goblog nyopan pisan abuz ka imah batur tanpa permisi hayang neunggeul da ka imah
fear,sok sieun dosa di itung da asa karek di itung da panasaran ajig kamari
anger,teu kuat aing neuleu jalema jelema indo aranjing teh lah
joy,nuhun ieu obak dkk ngeunah seuri setelah sekian lama ulin jeung barudak sa rw jeung emang sorangan sakalina ulin ngeunah seuri pisan hahahha
