Emotion,Text
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing isuk pageto lamun manehna masih keneh aya obroleun tsunami2 deui urg gedig weh tuman
fear,njirrr suka muringkak bulu punuk da ai aya lok lok jam seginih teh hororr atuda ihh
anger,kehed sia anying teu daek cicing sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh palalur da aing da gelut jeung aingggg
sadness,meni pikawatireun sing jang zohri nu penting merah putih selalu dihati
anger,si anjg mah te isuk gableg kaera ges teh puasa kalakah nyien piomongen goblog pisan
joy,ngeunah seuri ya allah nuhun sing sarehat
sadness,diuk dina jojodog sambil moyan karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
sadness,tong sare atuh coba weh yoga atawa zumba di imah sugan weh cageur duh balik ka imah enak euy urang ka lockdown di malang meuni sedih didieu
anger,kuat aing neuleu jalema jelema indo aranjing teh lah
sadness,enya watir urg mah ngan ningali kamu pikasediheun demi alloh 
fear,wengi lur asa hariwang jeung rada galau yeuh nempo komposisi pemaen asing persib tong nepi meuli ucing di jero karung 
sadness,ya alloh gusti nu maha suci mung ka anjeun abdi tiasa sumerah mung ka anjeun abdi tiasa pasrah 
fear,seandaina pindah warga negara jiga pindah kontrakan aslina da mending kaluar tidieu geus sarieun ningali ka ayaan na 
sadness,di lembur oh jadi gini kelakuan urang bebelaan ngadekem dikosan ti jakarta nahan balik ka tasik ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maneh balik karunya kolot rentan virus atuh gais cape lah ngomong jeung nu paduli
fear,eleuh jalanan bandung mun geus malem kieu meuni keeung mana abis dr ngelayat lg hieee
anger,di indo mah loba pisan jelma nyinyir anying teh keur kieu mah lain silih nyinyir 
sadness,cai soca ngeclak mun emut kana dosa rumasa raga lamokot dosa ngungudag dunya taya reureuhna kabayang kumaha engke di alam baka
anger,ijid anjing ih ka si kolo toure si jordon ibe pemaen goblog hungkul we di paenkeun firminho geus alus2 maen tukangna garoblog
sadness,kanyaah indung mh laus barudak moal aya batasna matak mareneh sing balageur nya gs eweuh indung mh karasa ku abdi g teu aya pamuntang jenk tempat pambalikan
fear,punten bade naroskeun saklar lampu di taman lansia sareng taman cibeunying palih mana meuni keeung pararoek 
joy,bungah mun geus ningalian ieu teh
sadness,naha bisa gejala gt ih deudeuh beuki begang wfh teh
fear,aduhh nyii jadi muringkak kieu punduk ahh bade uih heula
joy,anjis gol tadi bikin aing senang leuwih senang tibatan ningali si mantan dipegat lising
fear,jalan ke pangandaran banyak belokan ngebut juga meuni palaur
joy,bagja ningali bandung loba umat
anger,gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 sih sia terpapar korona di luar nu ge saminggu beunang cik karunya ka diri sorangan teh gobloggg cicing heula mah dripda cicing di r isolasi kaluar2 sateh di imah
joy,asa bagja ngangge acuk ieu di lembur batur asa teu aya nu ngangg deui salian ti abdi kang
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus ayeuna mah sok weh sing salabar heg mun bobogohan teh cing bari usaha bisa nikahna jeng nu eta
anger,yg difikirinnya docil muluu sih sia mahlah anj dasaar laleur teu awewena teu lalakinyaa eoohhhhhh najisinncuih ijid anjing
joy,asli hahaha sok atoh pisan aya nu mantuan da yumni ira ge sok marantuan
joy,dina sesa sampurasun nuhun gusti ngagugahkeun abdi sadayana dugikeun tiasa keneh netepkeun diri nyembah ka anjeun mugia kersa maparin kahirupan anu pinuh ku ginanjar kawilujengan umur abdi sadayana aamiin rampees
fear,da aku mah apa atuh segala takut jalan sendiri juga akumah takut apalagi lampor komo ieu corona beki sieun tapi tetep ko yang paling aku sieun mah kehilangan kamu
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
sadness,hawa peting nu sepi jemlping sora dangdaunan anu ting hariuk ka tebak angin ditambah ku sora jangkrik anu r ang disarada ngiring maturan ieu hat nu keur tunggara mudah2an urang sadayana aya dina lindungan anjeuna aminn
anger,sia ai goblok eweh obat na
anger,sia mah wani tukangeun ahaaaay lucu bgt kamu pgn nyabok beunget sia hahahay sia iri ka urng watir teu boga bbtran nu nyaa ka sia
anger,saria kabeh masih ngagugu kana beunguet pikeun mikanyaah hiji jalma mening kadek sia ku aing
sadness,aslina ieu kr saredih rong mung tiasa ikhtiar sareng ngadoa we mudah2an di tangtayungan ku gusti allah
joy,aslina ih abi pernah karek ngadenge sora si cepot hungkup ge geus babarakatakan kuatka peureus kadut
fear,rame tapi serem ngareuwaskeun ngadegdeg nonton gih bareng si sarpoah
anger,uang aing uang aing centang sia kuaing kenal ge menteu bahasa make uang aing teusopan
anger,sok geura leungit atuh sia teh corona matak gelo yeuh aing unggal poe gogoleran
sadness,sok saredih ningali nukieu teh da
sadness,ni karunya teuing eta si neng sing sabar neng da moal lecet saukur ngantosan dugi ka sasih boboran 
fear,sekitaran jln moh toha hujan ngaririncik mana sepi mana poek duh gusti asa kareueung kieu
sadness,nya ge urng can soleh urng moal nyieun raheut maneh npi ka leweh najan urng belang betong kneh kna solat urng moal ngjak maneh knu maksiat
fear,punten pisan ieu admin abdi nyampekeun keresahan warga lembur bahwa di lembur abdi aya pendatang ti zona merah 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna 
anger,ngerakeun bandung sibangkong da jauh ti gorombolan geng gong kapanggih ku aing cacag
sadness,curucud cai soca kiat eungap duh
sadness,cik atuh lah tong nepi ka di siksa ges puguh cilaka harta benda aya nu mawa masih dek nyieun sangsara meni miris nagara kaula manusana masih loba nu tega ka sasama
sadness,abdi nempo setatusna bari nyurucud karuar cai soca teu kiat abdi nu nalangsa emut wae kana seratannana derrys 
anger,rek kanyut bijil dina tarangna paduli bagong nyak wa
sadness,ngajerit hate ngadangu beas garem bbm makin naek jeng kouta makin mahal ges mahal di bagi bagi dei ripuh ripuh
joy,nempo nu kieu hungkul aingmah seuri nyakakak
fear,gusti nu agung meuni asa hariwang ari di senyumin ku lalaki th 
anger,onlen onlen tai ledig lah maksakeun pisan rariweh jadina teh bagong teu epektip blog ah lieur nyao teu lieur
anger,mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge ku brdk bandung keneh di batikeunna sakitu mun saria away di bandung menta tulung tiketna kasaha urg selaku bobotoh nu ge kecewa kieumah anjeng lah
anger,sieta beungeut body shamingeun
anger,baso malang didagoin ti teu dateng2 anying ayeuna ker eweuh duid mah malah datang anying si emang teh embung duid anying cik atuh kamari pas aya duit pasti aing beli anying dasar sia anying hilih dasar anying kamari
anger,di akherat loba cing cong miang susi sia china babi komunis anjink di die ngaraja sia teh ke alloh anu ngabalesna di dunia oge negara sia keturunan sia kena virus paraeh tinggal sia tunggu babales ti alloh tiada tuhan selain alloh
fear,suaranya meuni horor maning euy 
anger,ngajaredog tangkurak sia urang kota mon tong sok ngalobakeun acara
joy,sae nya kang ai tos ningal kompak kitu teh bingah ningal nage d sok janten kangen ai emut bndung teh
anger,naon si bagong rujit sia hirup
fear,serem kieu njirr naon sateh maen gebugan wae di gebugan
sadness,asa peurih batin teh dina tv ningali mantan geus boga budak sok cirambay cai panon lamun ningali bcl mangku budak duh gusti peurihhh
fear,saya mah palaur teh upami teu paratuh diperpanjang psbb na hadeuuuh ripuuh
fear,tuh nya padahal saya mah aslina asa melang tur hariwang lain nanaon soalna didinya pan parantos didapuk janten duta rekonsiliasi antara 01 02 lamun ujug2 kainjek vaksin palsu pan nu lain jadi sarieun bade rekonsiliasi pajar duta na oge diracun vaksin palsu
sadness,raheut tapi teu geutihan nyeuri tapi teu katinggali hate
fear,muriang embung ka dokter da sieun d sangka covid nini maot bisa ngalayad da lockdown inalillahi dunia jadi kieu
joy,bagja boga bbtran kos maraneh ti awal cilaka npika ayena maraneh sok aya datang silih berganti teing kudu kumaha balas budi ka maraneh lads
joy,nuhun pisan ka nu nyieun euy aing ngabarakatak maca reply2na
fear,tadi heuh ngadegdeg pas nu di tangkal cau serem oge ey
joy,alhamdulillah meuni nikmat mam srg pencok kurupuk tapi nging aduh deui ya alloh 
fear,serem kieu ngadangukeun nightmare olangan mah
anger,piceun lah striker teh maen teh siga nu niat ongkoh king ai cokor kokoredeun pinafsueun kehed
fear,bade kamana atuh aang teh meuni sok luluasan keung 
sadness,yuhu mang mah asa nalangsa naha bet babeh kudu tipayun dipanggil ku gusti allah
joy,di ujung ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya timur pulau jawa
joy,nuhun pisan abdi tos tiasa seuri nyakakak mugi jadi pahala 
joy,alhamdulillah bingah kapapancenan janten panuntun acara akad sareng resepsi na neneng
sadness,ya allah syan meuni tega ka urang dinyenyeri aing ku awewe untung we teu berpaling ka lalaki ge
anger,si anjg mah te gableg kaera ges puguh isuk teh puasa kalakah nyien piomongen goblog pisan
sadness,movie in this day make me ceurik kabina bina karena because meuni sedih
sadness,kasaha kami mah didieu jauh pisan ka tatanga ka batur maklum gening nyai hirup handapeun gunung mah komo eta pas listrik aliran lain kedah ka landeuh meser lilin hah da meni matak cape anu sedihmah pas bade ninyuh kopi gas ns seep duh meni handeueul
sadness,kamari basa kr elehan musim t matak jadi haneueul da uyuhan atuh maena ge loba di licikan bari di usir ti pulau jawa
sadness,nepi ka teu bisa balikna 1 minggu banjir tinggi daerah sapan arah majalaya kumaha ieu karunya anu d imah
fear,ya alloh empah kamana sih can uih meni melang jeung hariwang eneng wayah kieu
fear,rek nagih hutang meuni sieun kieu wkkwkwkw goblog memang
joy,nuhun pisan abdi tiasa seuri nyakakak mugi jadi pahala
fear,duh sarieun ninggal na ge nyaketken diri ka gusti ari gunung bitu teh
anger,kurang ngajedog sia anying teu menang dicarek pisan sia teh koplok 
joy,alhmdllah bres lari pgi asa ku bingah ningal grbang situ buleud tos d segel almdllah nuhunpakpolisi
fear,geus asup angin kieu mh sieun bawaana ge ti mikirna ka corona kieu ajg tadi
anger,naon sih anying si bagong sia pengangguran mun teu ayeuna nyalahkeun pemerintah nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
joy,bingah pisan patepang sareng pangerasa sing katampi kalayan pinuh midulur 
sadness,ngan bisa saukur jeng dan allah mah uninga atuh jang
fear,pmks harus ditertibkan meresahkan ini mah tiba2 nusuk jarum dr belakng asa sarieun kieu
fear,ava maneh ganti ngadegdeg nempona ge
joy,ningali budak leutik 2an cewe cowo mawa ukulele di stopan dago dukomsel digeroan ku pengendara roda 2 dibere amplop bungah na nepi loncat loncat nuhun cirambay
joy,bagja tur bingah ningali sareng mirasana gaduh dulur anu laluhur kupangkat srg elmuna sae sikap paripolahna soleh akhlaqna tiasa abdi kitu 
sadness,meuni teu wasa ninggal bangke ucing ka tabrak heug ditungguan ku ucing hiji na asa na you tube pisan
anger,maneh baperan anying kitu hungkul make dibacotan edgy meren nya
fear,peuting wow jd sarieun kieu euy kaluar
anger,tong seuri bisi di tonjok ku aing 
sadness,sarap sia lain nga jedog nararongki rujit aing nempona ge di bejaan alus nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing di imah
sadness,asa teu wasa ninggal na matak peurih kanu hate
anger,sok hayang ninggang na ka aing da nu kieu kerewes ku aing bengeutna leyek kanjutna anjg rudet aing ningalina ninggangna teh ka awewe nu berdaya wae deuih s anjg teh
anger,orang mana sih anying sampis bunuh ae lah bunuh
sadness,sok nalangsa ai inget ka kolot eweuh teh sakapeng mah sakapeng t inget sakapeung inget
anger,sia pikir sia seganteng apa si bagong
fear,bisa molor jar sarieun
sadness,bieu ngawadul jeung adi ngabahas man hanna nu rek lulus smp r k lanjut kamana jeung hayang ka hareupna kumaha ningali r spon man hna kuat teu wasa sabab manehna geus gede deui wa jeung urang can jadi conto anu bener 
joy,tdi pas ulangan b inggris seru komo pas bgian listeningna aduh rame kalah babarakatakan weh seri gra snesna ngerjakeun
fear,abimah sok sieun nempo mata essien teh ari batur sieun nya nempo mata abi
sadness,karunya ayena mah terlunta lunta dibandung atau luntang lantung
joy,kamari mhn kang jumat aya broadcast wa ti kec jumatan di tiadakan di kec abdi kamari pengurus masjid rapat ngabahas jumatan dinten ieu koordinasi sareng pihak terkait alhamdulillah dinten ieu tiasa jumatan deui diterapkeun standar pencegahan
sadness,meni pikawatireun sing sabar jang zohri nu penting merah putih selalu dihati 
sadness,sedih ningali persib gusti berkurangnya mah keras tp kitu2 tos kabaca ayeuna
fear,hirup di jalan mah sarieun aya dei nu ninggal kecelakaan
anger,teu paduli saha mane aing teh deudeuh tp da mane na kt jd kesel jng keuheul aing moal wawuh jng mane sumpah
fear,di sleman muringkak bulu kuduk nempoan foto
joy,enjing hatur nuhun gusti nu tos maparin karunia ka abdi dina dinteun ieu mugi abdi kenging nu langkung sae aamiin
sadness,jol nyurucud cipanon nangali status si bungsu love u too
joy,ayeuna lolos alhamdulillah ge te nanaon abi bingah ninggali permainan dan semangat juang tim anu punten benten pisan kamari sareng taun
sadness,rudet ka otak mantak jangar ngabandungan di urang mah pisediheun nu aya
joy,hebat si jenong aya di aussie bari ajrut huhujanan meuni bungah heheuy dedeuh
sadness,ayeuna sedih hariono indit ti persib sedih karena pemain sekelas yosep nandang asup persib baheula
sadness,ningali na jadi sedih min inget ka rerencangan kapungkur pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena tos pada karolot kie neangan hirup masing tos langkung 20 thn teu parendak 
fear,udah dirumah sorangan di dekat rumah saya ada yang inalilahi asa keueung
anger,ka deuleu mang dadang atuh ah sok pinapsueun keur ka bagi teh
fear,macaan replyan jeung twit bayavvak eta asa hariwang bahh asa mni bebas eta komo deui abi kagungan murangkalih istri hariwang duhh
fear,hujan gede cuma berduaan sama mikha di rumah meuni keeung kieu atuhlahhhh 
anger,awewena belegug teu pd dtang ka dukun botak jg daek d kitu iy jiji jijiiii tablo
anger,aranjing lah kabeh anggota dpr th cing gera modar lah garoblog
fear,dipiceun ke laut selatan mbung ah sieun ngadenge laut selatan mah 
anger,naon aisia goblog gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing rek diduruk eta heuncet maneh belegug pisan jd jelema teh koplok 
sadness,tadi hate anu na bagja ayeuna jadi peurih kacida teu walakaya ku luka ti sia
sadness,sayang anjen ngadangu teu ngajerit hate neng ngarepkeun anjen balik
sadness,cumarita ka mantena ge teu bisa ngalengitkeun kapusing ttp we ngabagel na hate piambekeun piceurikeun hanjelu mah sok ngarasa putus asa
fear,sarieun ninggali istri unjanganjing wae eh
anger,yang namanya novita hayu atuh ribut jeung aing sia nyatumkeun nomor aing aing di telpon2 nomor teu di kenal dibilang sodara sia aing geh teu nyahoo sia idup apa paeh
sadness,asli kaduhung saminggu nepi teu bisa sare mah jaba anu perform aralus ah kacida
anger,jelema teh lieur kieu wa gara2 persekutuan corona isuk pageto lamun manehna masih keneh aya obroleun tsunami2 deui urg gedig weh tuman
fear,tadi gustii matak ngajerit diri lembur teh asa keueung sore 17 23 sebelum hujan mengguyur lebat savesmd
joy,kuat hayang seuri wkwkwk
anger,bismillah gua tu heran yang fakboi temen yang di katain gua si bangsad goblog mun teu terima sok atuh ribut jeung aing tolol astagfirullah istifar 
anger,kalakuan kos naon boa tapi hayang na di hormatkeun wae waras teu sia teh 
anger,stay safe mang besar kemungkinan sih bner yg knren mninggal kena corona jg berharap sih bner ga kena corona klo bner trus ditutup2i anjing pisan ieu pejabat di bunut
joy,ungah pisan hate abdi ningali persib meunang ngalawan persija
joy,hatur nuhun kanggo kapercayaan bingah ningali na teh melly ngumpul ngariung dibarisan akal sehat 
