Emotion,Text
sadness,naha nya lagu alm glenn fredly sedih tak berujung meuni nyesek
sadness,jam sakieu sepi pisan karasa pisan nyeletit nya kana dada nyai akan wasa ninggal keun nyai tapi kedah kumaha akang kedah ngumbara
joy,alhamdulillah gusti nu maha kawasa masih nangtayungan hpna tiasa kiat
sadness,mah pak ieu nu namina dewasa teh geuning karasa cape karasa pisan leleusna gawe cape hate cape fisik nahan awak anu kudu na cicing ngagoler tapi kudu tetep seuri ka konsumen sanajan hate nalangsa tp urang kudu berusaha
anger,baso malang didagoin ti kamari teu dateng2 anying ayeuna ker eweuh duid mah datang anying si emang teh embung duid anying cik atuh kamari pas aya duit pasti aing beli anying dasar sia anying hilih dasar anying pisan
fear,sapoe berita ting galaletuk nu ayeuna maot kareueung
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
anger,hahaha te apalen aing budak bardo meren ari gs di leyek ku aing babatok na mh yuuh siah anjing polontong pisan sia anjing
anger,tong ngabangus dina fb bisi didagor ku aing samaruk aing sieun meureun ku anu leuwih gede ti aing 
fear,bakat ku nyaah jeung sieun kaleungitan mneh urang teh
sadness,baheula asli na da kaduhung mah ayna coba mun diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
anger,ya gusti abdi kudu kumaha euy ieu kumaha teu tiasa abdi euy atuh tulungan pls lah anying kunaon bisa kieu atuhhhh keheeed hese tatadi ieu teeh coeg aing hese pisan
fear,sok sarieun ai aya kemenkes onlen teh
joy,bingah pisan patepang sareng pangerasa sing katampi kalayan pinuh midulur 
fear,jumlah yg meninggal skrg nambah jd 25 dan death rate naik jd 8 09 dan ada info juga menhub lg koma kadis koprasi jabar positif sarieun kieu gusti jadi hoream ngantor
anger,di bandung mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge malah ku brdk bandung di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu ge kecewa kieumah anjeng pisan lah
anger,paham pemikiran na sa bajingan aing sa begundal aing sa bangor na aing nepi boga pemikiran kieu bangsat sieun ka malaikat meuren sia teh goblog aduh anjing ih bangsat babi binatang
anger,lah wkwk sia teh saha anjing riweuh antil tumorow antil tumorow babi
anger,arema manajemen persija dejek goblok ismed mantan goblok ninggalkeun aing kawin
fear,cuacana kieu tibaheula ge da pasti flu batuk hareeng ngan kusabab keur usum si corola jadi weh asa hariwang 
sadness,sing karunya kanu dilembur mun arurang benang virus saha nu rek bertani 
anger,mun aya nu ngomong slow aing mah teu sieun ka corona tong panik dibawa slow ku virus mah hayang ngagorowok waduk anyinggggg
anger,awewena ni rudet anj1ng kehel da lebay pisan padahal milarian da loba atuh ai sia hayang digaplok di pasar
fear,mati lampu ujan dordar gelap keueung to the max 
joy,di lembur asa bagja ngangge acuk ieu batur asa teu aya nu ngangg salian ti abdi kang
anger,ris engges we riungken meh tong ngomong nu lain lain lah bisi aing emosi di galey sia ku aing
fear,aink ge sieun ieuh bulu kuduk narangtung ieuh
joy,makan siang ditembak ku kopi hideung panas duh asa bagja bebas asa merdeka di warung sunda kuningan
anger,waro mun aing nanya teh
sadness,omat cing nyaah ka kolot gaes di panti sosial nepi kolot urng aya jompo kudu inget bela na nu jadi kolot ka anak
sadness,ayeuna subhanalloh deudeuh bandung mah sanes heurin ku tangtung tapi rata ku cai
sadness,nu mere kahadean jiga bantuan teu tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku
sadness,subhanallah kacida butut na si konate ge asa tega pisan di gateway inget bareto sok jumaahan bareng
anger,goblog pisan saban nu dimasalahkeun ngan ngucapkeun natal hungkul masia rek ngucapkeun rek nteu ge bacot pisan taun
fear,tos pisan ieu cibiru wengi teh jauh palaur seeur nu leres
sadness,ayeuna sedih ningali indonesia eweuh liga mana sepak bola anu jd pemersatu bangsa iwal jd kenangan
anger,pulang atuh teh ai kamu nanaonan cicing kuatka 3 jam atos sok uih nya teh enke jalmi na urg kadek weh aral kieu aing mah gusti kuatka ngahargaan
fear,engke aslina mah serem urang ningali bingkai berita ya alloh tong kiamat atuh urang ge can kawin yeuh kumaha budak cucu urang
anger,geuleuh aing ka beunget sia dih siga nu heuh padahal mah beunget sia geh goreng jadah teh
anger,teu ka deuleu mang dadang atuh ah sok pinapsueun keur teu ka bagi teh 
anger,kadieu ku aing anying meni bleber pisan congorna bgst 
fear,sarieun ningali hujann meni gede kieu mah ya alloh pami tos wktun plg krj geura raat nya 
anger,jelema teh lieur kieu wa gara2 persekutuan corona isuk pageto lamun manehna masih keneh aya obroleun tsunami2 deui urg gedig weh tuman
fear,aslina ngaderegdeg sieun pecah d bae lah teu apaleun da muka na
anger,teu mikir sateh nu loba kaluar negeri anu balenghar kovlok pinapsueun sateh
anger,sia aranjing jiga nu gs bener sakitu pernah ngalaman oge munafik blog
sadness,ngajerit hate ngadangu beas garem bbm makin naek jeng kouta makin mahal ges mahal di bagi bagi dei ripuh ripuh
anger,tangkurak sia tolol hed ngerakeun sunda bagong sia 
fear,tumben wayah kieu ti sindanglaya keneh macet ternyata di 24 banjir pareum listrik sarieun kieu
sadness,meuni sedih hirup teh sasadu
joy,mun aya nu nanya ayeuna mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu nyangka pisan
joy,nuhun pisan abdi tiasa seuri nyakakak mugi jadi pahala
anger,reseeeep aing reseeep buburak euy kanu tara ngaca mah lahhh rudeet
fear,apa kabar ciamis sedi aku tu cape kudu ameng na ka tasik wae bumi caket alun2 ge jam 10 asa keueung tiiseun
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu aya suara2 teh meuni asa saredih teu tiasa deui netepan ka mesjid ti mesjid
joy,teu nanaon abdi oge gaduh kulub hui bajigur bari di harudung sarung beeuuggghhh kacipta raos jeung bingah na
fear,kade ah nu di jalan sing ati angin na gagelebug pikasieuneun
sadness,dina amparan sajadah abdi sumerah pasrah
fear,serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal peuting sok ngadenge sora kieu
sadness,ayeuna kadang mah ngerasa tos teu kuat gusti pasrah we lah kumaha ge tos aya nu ngatur mugia tiasa iklas we mah
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur bieu urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd rangsakna ku corona
fear,pisan sin bakat ku sieun urang lumpat ka tukang es
sadness,pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang boga duit waraas saredih bulan puasa
joy,ahhh anjiss ningali si neneng eta tersenyum meni bungah na ka cida euy 
sadness,lungse tuluy ragrag cai panon ningali kalakuan diri sorangan nu iraha benerna 
joy,ungah hate abdi ningali persib meunang ngalawan persija
fear,peuting serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal sok ngadenge wae sora kieu
sadness,padahal persiapan nyambut puasa teh ges sagala siap naha bet asa saredih kieu ah
sadness,ya allah kkn online dan mandiri pula hayang ceurik
fear,kang pawai persib teh ugal ugalan meuni palaur abdi kajebak nu pawai pak meuni sieun tadi
joy,meni sok ngiring bingah ningal barudak lemet anu atoh nonton cherrybell 
joy,demi alloh lega pisan plong seedan2nya nuhun gusti nuhun persib nuhuuunn 
sadness,naha ya sok parada teu ngawaro mun urang ngajakkan temenan teh meni sedih pisan mun promot di base sepi teh
anger,tuman jelema kieu mah cacag siah ku aing 
sadness,karasa raheut manah pas anjeun indit ngalengkah bahela bungah bga carita endah ayena lengit nyesakeun ka gundah kudu tabah najan mbung pisah
fear,asa dosa nyocokan budak batur series bl jaba incu pa haji sieun di ontrog ya allah
joy,chica bkin ngeunah seuri ngeunah sare inimah 
joy,hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana 
joy,tiap dia nelponin aku ke esia yg 375ribu aku sok babarakatakan ngadenge si eta ngocoblak mungkin itu yang namanya di sekil huft malem
sadness,tahh ieu aa abi oge ieu mh aslina aa meni nalangsa abi teh aa
sadness,abi karunya warga nu ka banjiran wae atos 3 poe berturut turut di tukang
fear,serem ningal nu ka giles di jalan ampe darah muncrat gttu
fear,loba anu labuh keeng kieu
fear,kok jadi serem kieu nya om lur
anger,piraku salaki aing kudu ngdp spermana tiheula nikah ih ajig ni aral pisan ka eta sungut ni gblg
sadness,pami di carios keun mah sedih ningali persib
fear,keeng kieu harepen imah supir angkot dibantai make cerulit ku anu naek motor
sadness,udh mlm lagi ngalamun lagi kangeun km lagi stalking liat sia ayang ayangan raheut hese weh sare teh
joy,deg degan pak kiyai dulu kalau lagi ngaji bab ini sok rame teu puguh loba babarakatakan tibatan nyimak 
anger,baledogan endog sulanjana na teu boga pipikiran pisan manajemen teh ai opa gomez mah geus lolong ka pamaen lokal nu garoblog asisten na kepret ku aing
joy,si karen aman pisan ga asa trouble alhamdulillah pisan reugreug ya allah 
sadness,ngaj rit maratan langit ngoc ak maratan jagat duuh gusti ieu raga daya upaya mung tiasa sumerah ka anjeun
joy,alhamdulillah nuhun gusti kanggo nikmat sareng hidayah dinten ieu janten barokah kanggo abi keluarga sareng dulur sadayana amiin
joy,kang hedi tos lami ninggal d tv meni asa bingah abi ayna ninggal kang hedi d indonesian idol
anger,kumah pernahnya naik angkot dari cihampelas trs di baso bujangan turun kan 2rb aja ya manalagi aku pake seragam mah osok murah tpi akuteh ngasih 5rb da lagi bageur eh si mamang na kalah ngomong belegug budak teh kalah mere loba anjing pisan euy geus dibere teh
fear,abimah sok sieun nempo mata essien teh ari batur sieun teu nya nempo mata abi 
anger,udah auto dari sononya ontohod siah hayang dikepret ku siki kanyut hah heuh babangus siah bedog ku aing
fear,sarieun kieu aing berita tentang virus semua anjinc tuda aing mah lalay di dahar ampun dah sagala rupa bagongs
joy,tong nepi diekspor kade kang alhamdulillah hade kabarna
fear,sarieun neng ningal na ge lalinu teu puguh 
sadness,matak sakapeung mh sok kaduhung aing te naha bet biasa nyaho kie mh aing ngucapkeun siga biasana asa nyeri hate wh kitu hehe mnding lah mun jelas sababna aing boga salah iemh ojol2 teu puguh
sadness,sangsara balangsak geus kalakonan kasusah kabungah keur disanghareupan eta sakabeh kudu bisa nyieun sadar sedeng kanyeri kapeurih kudu bisa mawa duanana ubar diri
anger,rarujit ngomong ka aing aranjing tong sok nu lain garoblog anjiiiiing 
fear,ehh aratos ath meni sarieun kieu ku uka hapus ieu
anger,rek kanyut bijil dina tarangna paduli bagong nyak wa
anger,aranjing boga babaturan teh ngmong moal dilebok urut babaturan tapi dilebok 
anger,naon sih anying riweuh pisan si bagong sia pengangguran mun teu nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir si anying guna sia hirup
sadness,matak sakapeung mh sok kaduhung aing te naha bet biasa nyaho kie mh aing moal ngucapkeun siga biasana asa nyeri hate wh kitu hehe mnding lah mun jelas sababna aing boga salah iemh ojol2 teu
sadness,sok nyurucud cai mata pami nonton jika aku menjadi mah wios ah nangis ge da manusiawi
joy,ayeuna mun aya nu nanya mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu nyangka pisan
sadness,lain mendramatisir tp emang kanyataan teu walakaya ngadangu suanten si coach
joy,hoyong atuh resep abi mah di baledogan teh resep sok atoh da
joy,ngeunah seuri ngeunah sare nmpo arsenal d bubuk
fear,ayeuna lain soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak jaman diantep mun aya kamaksiatan teh euy
joy,alhamdulillah meuni nikmat kieu sorabi si emih purbaratu recommended sorabi pang ngeunah na saalam dunya y 
sadness,teuing atuh ayeuna abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji aya jalmi anu tiasa teurang kaayaan kuring
sadness,gara gara soal bieu jadi sararedih kieu ajig teh
sadness,osok hayang cerik ningal kondisi batur beut kieu kieu teing
sadness,sumpah hate leweh semangat sib mental tong rapuh insyaalloh indah dina waktuna
anger,paduli lah aing mah mantan pdkt an sia ges kolot sagede kmh ge wani aing mah di galey ku aing masing
fear,tos meuni asa hariwang uwih we heula atuh di bumi
anger,matakna dijagi babangus na bray sasanget sanget na leuweung moal leuwih sanget tibatan sungut
fear,udah dirumah sorangan terus di dekat rumah saya ada yang inalilahi asa keueung 
sadness,nalangsa ih unggal ningali video eta te 
joy,ini ponakan2 aku meuni lucu kalau dijual laku berapa ya 
sadness,slina mangkoms clak ci panon teu bisa d tahan
fear,alah siah gusti nu agung abdi kudu kumaha meni sararieun kieu gustiii yaallohh
sadness,ku bakat sabar wae nepika cai soca katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji2 acan geu nu penting mah gawe apanan
anger,songong karek kelas 10 oge can ngasaan di doded ku aing mun sia lain baturan si eta geus di leyek ku aing mah 
anger,di serang hayang digaplok cigana kalakah twit ulang ini ditjen imigrasi urg nu bingung di komen eta ditanggap seneng bikin orang kebingungan masa kudu trus
sadness,sedih euy keur gacor teh kalah liga di hentikan mugia selalu di sarehatkeun sadayana
sadness,hate anu tadi na bagja ayeuna jadi peurih kacida walakaya ku luka ti sia
fear,ngadangukeun nightmare side meni serem uuyyy
sadness,sok sedih ari nga dangu sora takbir teh sok inget ka kolot sadarkolot ayena eweuh asa kumaha mah ieu hate teh gusti
joy,balik ngebut da hayang ngompol keneh eweh cai manya kudu ngalaman make akua ath wow piraku makasih mantan kamu terbaik membuat aku babarakatakan di jalan karna kalakuan umak di jalak
joy,mun aya nu nanya ayeuna mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu nyangka
joy,punya vendor pernikahan meuni bageur kituu suka ngasih postingan positif buat klien calon mantennya alhamdulillah
anger,mikir sateh nu loba kaluar negeri anu balenghar kovlok pinapsueun sateh
sadness,meuni teu wasa ninggal bangke ucing ka tabrak heug ditungguan ku ucing hiji na deui asa na you tube pisan
sadness,euy nalangsa gini hidup teh pengen keluar jalanjalan tp maenya sorangan kabogoh eweh babaturan eweh karunya pisan nya aku
fear,alahsiah jadi gak ya ke sapar asa sieun bisi motorku melenyap oge soalny baru dimandiin
fear,asa sieun asa rek perang rarasaan masih kenh bisa sare tibra
sadness,deudeuh teuing jang sing sing kuatnya
anger,mun geus anjing mah da kumaha euy wasitna ge kudu rada dipantau
anger,di galey ku aing sakali kali mah kabina2 sok sugan aya nu pangmelakeun sakalian dirempetkeun kuaing kagok
anger,ijid anjing neuleu benget jalu eta hahaha eraa weh mereun nya panggih jeung aing teh lalaki matre anjing 
joy,di jalak balik ngebut da hayang ngompol keneh eweh cai pisan manya kudu ngalaman make akua ath wow piraku makasih mantan kamu terbaik membuat aku babarakatakan di jalan karna kalakuan umak
sadness,sedih anjir hyg nu kieu neupi ceurik uo teu dipangmeulikeun keneh wae ku s momsky baheula
joy,tiada yang paling nikmat mandi jam 4 subuh dan nunggu shalat subuh abis itu tidur lelap seger pisan enaaaaak
anger,aranjing teh pamaen persisam pantesna maen ftv geuralah loba ekting pisan 
joy,dihaturkeun nuhun ka teteh anu diangir wargi twitter tiasa babarakatakan sasarengan nuhun pisan teteh nembe
fear,nuhun putt infona liat data itu aya pdp yg deket rumah jadi sieun
anger,ayo kang lawan aing geus geuleuh buzeer laknat abu janda eta jelema asa kebal hukum
joy,asa bagja ngangge acuk ieu di lembur batur asa aya nu ngangg deui salian ti abdi kang
fear,wengi rada ngeri ngadenge lengser
fear,kamari ajig doa na ni serem kieu leuwih serem ti budak dejek nu babaledogan
joy,abdi tiasa diajar tina komentar2 nu aya di website fersib teh meuni bungah pisan hate abdi
joy,lieur ah mending nonton opeje hahahihi ngeunah seuri ngeunah hitut
fear,ari meser masker di mana min istri perawat gigi stok di rs terbas hariwang min
anger,rungsing aing mah da nonton mantak pinafsueun teu nonton mantak panasaran cik atuh baleg sateh 
sadness,ya allah saking ku nyeri hate na saking ku bingung na nepi teu bisa ceurik ceurik acan nu aya ngahuleng weh allahuakbar allahuakbar
