Emotion,Text
anger,teu paham pemikiran na sa bajingan aing sa begundal aing sa bangor na aing teu nepi boga pemikiran kieu bangsat teu sieun ka malaikat meuren sia teh goblog aduh anjing ih bangsat babi binatang 
sadness,era aing lalajo perjuangan pejuang baheula ari aing ngeluh wae ayeuna asa ka teunggeul beungeut 
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak sareng romdon taun payun
sadness,ngaj rit maratan langit ngoc ak maratan jagat duuh gusti ieu raga teu daya teu upaya mung tiasa sumerah ka anjeun 
anger,mun anakna lain sobat aing didagor tah jelema paduli mamang dekah
sadness,ayeuna sedih hariono indit ti persib baheula sedih karena pemain sekelas yosep nandang asup persib 
joy,indah itu ketika hudang sare anu dipikahayang didepan mata tinggal melesat nuhun gusti
joy,naha aing teu eureun ieu seuseurian nyak ningali pidio ngadoa neno 
sadness,sok watir urang mah soalna babaturan urg nu introvert di bacotan ku aing
sadness,nineung baheula mah harga garpit teh 3000 meunang 2 batang ari ayeuna mah ci teteh warung nugeulis itu teh ges di kawin ku batur 
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar
anger,hahaha te apalen aing budak bardo meren ari gs di leyek ku aing babatok na mh yuuh siah anjing polontong pisan sia anjing
anger,sia ngomong kitu sakali deui didagor siah sirahna ku aing getih dibales getih tapi mun maneh ngarahetkeun manah orang sunda tepi kamana ge ku aing diteang bisa tenang
fear,geus paling serem ningali mashar molotot mah gunung oge menta hampura di sentak ku mashar mah
fear,dupi ieu teh rengsena iraha asa melang lami tur panjang jalur anu di corna teh
anger,loba cing cong miang susi sia china babi komunis anjink di die di akherat ngaraja sia teh ke alloh anu ngabalesna di dunia oge negara sia keturunan sia kena virus paraeh tinggal sia tunggu babales ti alloh tiada tuhan selain alloh
fear,mah ayeuna sarieun pisan rek nakal teh cararaket nu ghoibna
sadness,tanyakeun ka batur ai ngartos mah ulah dipikiran ku sorangan bisi gelo rada watir urang mah
sadness,rudet ka otak mantak jangar ngabandungan di urang mah pisediheun nu aya
joy,tiap malem dia nelponin aku ke esia yg 375ribu aku sok babarakatakan ngadenge si eta ngocoblak mungkin itu yang namanya di sekil huft 
anger,yeeeh nya budak teh teu beunang pisan dibejaan geus heup geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh engke
joy,bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi geura uwih ka bandung
sadness,keuclakna maseuhan pipi nyerina nurihan ati ci soca nu harita mawa tunggara basa tresna udar tina simpayna
sadness,sing karunya kanu dilembur mun arurang benang virus saha nu bertani
fear,gustiiii kaka meuni horor iiihhhh
fear,di bandung asa hariwang nempo alam dunya kiwari hujan deui wae sebagian wilayah nju ka banjiran deuih
joy,hatur nuhun teteh atos ngabales mention ti abdi bingah ih ku abi di doakeun moga teteh succes selalu amiin sami2 amin
sadness,ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
fear,pabrik2 sanes kan mulai berlaku libur nu terang abi changsin nu acan libur komo mun pp pake kendaraan umum pasti keueung
joy,alhmdllah bres lari pgi asa ku bingah ningal grbang situ buleud tos d segel almdllah nuhunpakpolisi
fear,sarieun kieu aing berita tentang virus semua anjinc tuda aing mah lalay di dahar ampun dah sagala rupa bagongs
anger,ya gusti abdi kudu kumaha euy ieu kumaha teu tiasa abdi euy atuh tulungan pls lah anying kunaon bisa kieu atuhhhh keheeed hese tatadi ieu teeh coeg aing hese pisan
fear,tadina mah hayang ngadongeng jurig tapi bakating ku serem eta dongeng kami nu ek nyaritakeun na ge jadi sieun muringkak jadi weh
joy,nuhun gusti masih dipaparin nikmat nu sakieu endahna ngeunah seuri 
joy,malem wa anang ini asa sumbringah gitu ya mau kawin besok kali ya hehe
fear,maneh ngadegdeg sieun isukan kumaha aing kitu unggal peuting
sadness,hayo atuh umis enggalan uih karunya mang brian galau milarian umis meuni atuh abur2an beger kitu umis teh
sadness,murudul cai panon ningali temlen semua nyudutken persib dan bobotoh
joy,alhamdulillah ya allah jongzon abdi ayuna mugia aya hikmah na tina kajanteunan ieu sadaya na pasti aya amis saatos pait janji allah aamiin tetap slalu bersyukur pada mu ya allah
fear,garut kota na dmna sih sarieun teu narurut pisan titah caricing teh
joy,asem sambal terasi ikan asin nikmat pisan gusti
sadness,rek nyarita tapi bingung kudu nyarita kasaha rek ngeluh tapi era ku jelema nu leuwih ripuh rek pasrah tapi sieun disangka jalmi anu lemah 
fear,mah asa horror ngalangkun dinya teh nya kang mana jalanna asa keueung da sepi kapungkur
fear,asli ngarinding ngadenge lengser wengi
joy,meh maraneh ngeunah seuri weh pan kami tugasna menghibur followers nu rarungsing
sadness,aman di dinya sep asa ngadadak sono balik anjir ngan maca berita eta inget oge ka indung 
sadness,hayang nepikeun rasa da teu kuat ku nalangsa mun aya salah jeung dosa sampaikeun beh bisa ngariksa
fear,muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
fear,gilalah lagi sakit gini ditinggal drmh sendiri asa keueung
joy,eh heueuh aing karek ngeuh hahahaha bangga aing ka anakna pa martin hahahahahahaha bangsat aing seuseurian ieu
sadness,tanyakeun ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo rada watir urang mah ka batur
fear,bieu kang ngalangkung keueung pisan
anger,ngacaprakna harepen aing geura tong tukangen bisi di leyek ku aing tah bengeut rungsing ka aing na oge 
fear,sekitaran jln moh toha hujan ngaririncik mana sepi mana poek duh gusti asa kareueung kieu
fear,sieun ciga itali atuh ih pak jokowi tulungan tulungan karunya ridwan kamil gawe na mubajir loba teuing nu mudik ti zona merah
joy,ngeunaheun kieu nuansa ngomong ngalarti tapi ngilu ngabarakatak arayu pula
fear,di depok baru aja update tentang corona bener aja kan tuh 2 orang udah positif sieun
anger,biasana ge tara jumatan sateh goblog giliran dititah jumatan di imah pahela hela ka mesjid bagong siah 
joy,dina beus bari ngupingkeun doel sumbang nikmat kieu gusti
fear,sarieun yaa awloh ningal nu tabrakan
joy,akun ini dijieun ku aing ngeunah seuri ngeunah mencug lancar ee jeung ngeunah ngbrol sama batur
joy,bieu alhamdulillah hahahahahahaha bari seuri asa bodor mah da antique
anger,hayoh weh terus anjing ijid ngomong aya kawani diadu jeng aing kie carana lah
fear,serem kieu njirr meh naon sateh di gebugan maen gebugan
anger,naon ai sia teu jelas pisan bagong
anger,isuk si anjg mah te gableg kaera ges puguh teh puasa kalakah nyien piomongen pisan
sadness,deudeuh teuing anaking jimat awaking keun nu atos janten buktos nu lepat sing bisa tobat mun jauh atuh loba ngeluh ibadahan ku kasaean
sadness,ngawadul jeung adi ngabahas man hanna nu rek lulus smp r k lanjut kamana jeung hayang ka hareupna kumaha ningali r spon man hna kuat teu wasa sabab manehna geus gede wa jeung urang can jadi conto anu bener bieu
joy,ngeunah seuri ya alloh gelut jeng orang abrajil pake bahasa sunda moal ga nyararambung atuh anying ah
anger,awewena deui belegug pd dtang ka dukun botak jg daek d kitu iy jiji jijiiii tablo
joy,ampun kang ieu keur taruang sakeluarga taramplok sangu na piring nyakakak ningali michael jordan bieu
sadness,jam sakieu beres nonton miracle in cell 7 dan tetep hayang leweh ajig nonton na ge walaupun udah kesekian kalinya
joy,enbae loba hikmahna bieu mah aslina nuhun gusti nuhun pisan 
sadness,samemeh aya ucap engke ge karasa ku maneh ti kolot samemeh haneueul nu ngabejaan urang gera penta hampura ti nu jadi kolot ayeuna
anger,dua nana lur heeee hampura prihatin loba nu ngaremeh keun virus jadi kehel hampura x dui
fear,jumlah yg meninggal skrg nambah jd 25 dan death rate naik jd 8 09 dan ada info juga menhub lg koma terus kadis koprasi jabar positif sarieun kieu gusti jadi hoream ngantor
fear,unggal rek ka sorekeun bandung asa keueung kieu gusti 
sadness,duh gusti cai soca teu tiasa ditahan nalika suling gugupai kana manah nyeredet kana hate hoyong uih ka pilemburan malikeun waktos janten budak guyang di balong ngurek belut di sawah teterengkelan kana tangkal tatangga gusti waas ku sulingna
joy,alhamdulillah meuni nikmat buka puasa bala2 jeung es kelapa ge 
joy,lieur ah mending nonton opeje hahahihi ngeunah seuri ngeunah hitut
anger,geus atuh tong mewek kucinta atuh bro geuleuh siateh jalu maenya jalu mewek goblog lemah pisan 
fear,suaranya meuni horor maning euy 
sadness,meuni ripuh awewe the aing teu pernah nuntut nanaon ka lalaki cukup apresiasi mana pernah di bawakeun kawas kitu baturan oge mun ngarambek ceunah ngabales wa teh y hungkul alah aing mah teu nepi hate karunya
anger,persib mah gede duit loba perhitungan lamun tim batur eweuh duit loba babangus di awal na jadi pasti daek pemain teh
sadness,ah hanjakal teu cicing ari kieu carana mah di bandung
joy,duhh gusti teu kuat aink seuseurian bae ti keur tadi wkwk
fear,wengi tos ieu cibiru teh jauh palaur seeur nu teu leres
anger,geuleuh aing ka beunget sia dih siga nu heuh padahal mah beunget sia geh goreng jadah teh
joy,simkuring bingah pisan ieu buktos yen sunda mah pamimpinna kedah adem ayem silih asah silihasuh silih asih sanajan simkuring hoyongna mah duet teh kang dedi sreng kang rk mung simkuring percanten kang dedi msih tiasa ngawangun jabar nu sae hatur nuhun
anger,pedah naeun keuhel ka aing ari aing geus nyusahkeun naon ka sia bisa2na maen magic t bro k aing mah moal mempan nu kitu mah zaman
joy,ieu meureun anu ngaran katresna teh hat ngalayang bungah kacida unggal ningali ci amang di kebon binatang teu weleh inget wae ka salira 
sadness,subhanallah kacida butut na si konate ge asa tega pisan inget bareto sok jumaahan bareng di gateway
joy,regreg tos aya ijin ti sepuh mah ngemplong nuhun gusti
fear,tuh pan ahirnamah ngaku ning aduh jadi sarieun kieu nya asa teu araman bade kamamana teh palaur duh gusti 
joy,bingah ninggali pun rama tos damnag
fear,kalem ath moal ng stalk da sieun v ngabirigidig
fear,sieun di padasuka ada yg odp cenah untung aku anaknya betah bgt dirumah
sadness,plisss mayat ge punya hak sedih pisan ajig meuni kieu 
joy,sae nya kang ai ningal kompak kitu teh bingah ningal nage d sok janten kangen ai emut bndung teh
joy,di kolom reply banyak banyolan orang sunda nuhun gusti ngakak abdi
anger,ka imah ampun sia meni teu bisa di keheula keheula aing teh lain ngababu ataupun holiday tai teh aing aya tugas isuk isuk dititahan di keheula keheula gandeng pisan sungut teh rawing anying
anger,baledogan endog sulanjana na teu boga pipikiran pisan manajemen teh ai opa gomez mah geus lolong ka pamaen lokal nu garoblog asisten na kepret ku aing
joy,alhdllh di tahun ayeuna 2014 senang bahagia campur aduk nuhun gusti nuhun sayang
anger,kabiasaan jelema indo munteu menta hampura kelaripikasi weh bengetan ajig aral aing mah 
sadness,sedih euy waktu asa tereh amat nepi ayeuna can lulus lulus kumaha ieu
anger,di serang hayang digaplok cigana kalakah twit ulang ini ditjen imigrasi urg nu bingung di komen eta ditanggap seneng bikin orang kebingungan masa kudu trus
anger,atuh anying aku teh gak mau marah marah sama yg bandel kumaha sia weh cau maruk korona teh dianggap panyakit biasa kumaha mun allah dina jantung ambek gede terus ngajieun panyakit bisul siah
joy,nuhun gusti aing ngakak
joy,meuni bungah ari si mamah masak iwung mah euyyy hujan hujan taliris nyuruput cai iwung hahahah
fear,hayang modar ngan sieun paeh 
sadness,damuhun attu masing diulang ulang deui abdi teh nyurucud cai soca ningal hachiko
fear,hirup di jalan mah sarieun bieu aya dei nu ninggal kecelakaan 
joy,anying cape aing ngabarakatak macana
joy,alhamdulillah meuni nikmat kieu raraseun th nuhun gusti masihan jlan nu sae 
sadness,ayeuna bray jirim anjeun ngarongheap dipasieup imut nu ngaruntagkeun jajantung sajongjongan lelembutan kasirep teuteup nu teu weleh meungkeut kuring sumerah teu walakaya jadi tawanan nepi ka
fear,kawas angin nu reureuh gumelebug kaulanun ieu hat ngan tutunggulan ba asa lewang asa keueung enya ku seueur sametan nu acan kacumponan
anger,naon sih anying riweuh pisan si bagong sia pengangguran mun teu zaman nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
fear,gaysss atuh gaysss akuteh suka sieun ngabirigidig
joy,ngupingkeun lagu karedok leunca serasa nuju tuang sareng karedok leunca nikmat pisan kakupingna
joy,jadi aya kabagjaan batin anu karasa setelah seharian berperang menahan rasa haus jeung lapar nuhun gusti nikmat wilujeng buka puasa bobotoh
fear,okelah mati lampu gapapa tapi jangan mendung lah keeung ya allah
anger,dileugleug mereunan anying haramm jadahhh jelema teh teuing di jadikeun sambel ngarah nikmat korona dinu jero beuteungna matak jangarr ah
sadness,subhanalloh nya asa saredih ningali foto2 dulu barageur
joy,bungah kacida mun geus ningalian ieu teh
sadness,can rela sumpah yang kamu baik2 nya tong hilap segalana ngajerit hate mah kangen yang
fear,centeng mah boraha jd mantan dideukeutan ngadegdeg sieun
sadness,nepi ka bisa balikna 1 minggu banjir masih tinggi daerah sapan arah majalaya kumaha ieu karunya anu d imah
sadness,tepi ka ceurik aing nempo ieu duh anjir
anger,selama masih bisa ku omongan mah di omongan keneh mun teu bisa ku aing buburak basecamp na tingali weh
joy,kakara ayeuna persib eleh tapi hati tetep bungah optimis ningali permainan marake geutih kabeh
sadness,diuk dina jojodog sambil moyan teu karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
anger,orang bandung yeuh ngerakeun pisan si anying
sadness,aah sok nyeredet kana hate duh bet puguk rarasaan
fear,eta saha sih nu nempokeun di belakang meuni horor
anger,engke yeeeh nya budak teh teu beunang dibejaan geus heup heula geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh
sadness,ikhlas tapi masih teu wasa ningal fotona wilujeng kantun bageur sing ditempatkeun dina tempat anu sakuduna
anger,naon aisia gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing rek diduruk eta heuncet maneh belegug pisan jd jelema teh koplok
fear,asa sararieun kieu pedah corona 
sadness,ka ciamis oh shyitt padahal urg rindu pisan suasana mudik panggih jeung dulur dulur nalangsa bray mun bener teh
anger,cing atuhlah jangan goblog2 pisan jadi jelema keuheul aing 
anger,eweuh kesan pesanna pisan anjing
fear,gebleg paling ges hoream wengi ngadenge lengser
fear,bapaaak hampura neng bapaaak neng asa keueung kieu bapaaaak teu aya pakumaha 
fear,astagfir ieu masjid meni keeng kieu beda pas bulan ramadhan
anger,rudet goblog psbb teh kabeh tempat dahar 24jam tarutup
sadness,di tukang abi karunya warga nu ka banjiran wae atos 3 poe berturut turut
anger,sorry kang abdi mah teu percaya ka hukum nu kieu patut hukum milik buruy kecebong nepi ka iraha oge teu rido teu sudi dilicikan teu hayang damai mun can jujur jeung adil akang teu kudu ngajak2 kabeh rakyat kudu sabalong jeung si abu janda embung geuleuh 
sadness,karunya nu jomblo aweuh tinggalieun di jalan lekas membaik bandung
joy,kang hedi tos lami teu ninggal d tv meni asa bingah abi ayna ninggal kang hedi d indonesian idol 
sadness,nyurucud cipanon ngeclak cisoca upami emut ka sosok kang bahar
joy,heppybesdey ari aing nuhun gusti dipasihan umur panjang kanggo abdi
fear,peuting tadi kuring ngimpi ngeunaan aki kuring deui tapi waktosna ta pikasieuneun urang angkat ka leuweung saurna urang ampir nyampe ka tujuan pas nyampe kuring ngajerit jeung ceurik 
anger,sok geura lamun ngomongkeun aing teh ditukangeun aing laahh diharepeun komuk aing wee ambeh langsung didagor kuaing
anger,jaman rieut aing sekarang media banyak banget yang jadi wadah umat beragama untuk perang bacot asa hayang di dagor teh adminna ajg
anger,nanaonan lah poe sabtu bobogohan ka beak beak duit arisia kudu ngajajanan jedog weh di imah tong sok balaga blog
anger,hayang digaplok cigana kalakah twit ulang ini ditjen imigrasi urg nu bingung di komen eta teu ditanggap seneng bikin orang kebingungan masa kudu di serang trus
joy,akun ini dijieun ku aing meh ngeunah seuri ngeunah mencug lancar ee jeung ngeunah ngbrol sama batur
anger,ngajaredog tangkurak sia urang kota mon tong sok ngalobakeun acara
joy,eh heueuh aing ngeuh hahahaha bangga aing ka anakna pa martin hahahahahahaha bangsat aing seuseurian ieu
sadness,sedih lah ningali babaturan karawin minimal nya baroga kabogoh tapi aku
anger,yang namanya novita hayu atuh ribut jeung aing sia nyatumkeun nomor aing aing di telpon2 nomor di kenal dibilang sodara sia aing geh nyahoo sia idup apa paeh
